target,ids,user,text
0,2246985817,SeanBuchananKS,I did not have a successful day  It was cloudy and couldn't lay out 
1,1793353193,Lucky_you33,"@gobo2905 Of the two I prefer Basso,rider and looks,he has an irresistible smile and eyes. Hope he can win, it's been a while since 2006 "
0,2227063450,JDiddleLeeDee,"Well, it's MEGA hot out, I just found out I have to teach class tomorrow, AND the boss wants me to rush my TEM work.... goodbye weekend "
1,1966746779,jansonlee,up in disney digital 3D at 8! 
0,2226216153,RedDevilFox,Thinking of Shia and Megan and wishing they knew i existed 
1,2177314774,carlfarmer,Pork scratching goodness 
0,2250382109,Gilbs007,is studying in the clubhouse of the condo - still no internet in my unit  http://plurk.com/p/12d8uc
0,1681136242,Boom3177,working on a saturday sucks  wish i could take a nap
1,1978272627,Gem_Meg,just finished playing Word Challenge at Facebook. got the CEO vocabulary. darn. i wanted to be a poet.. 
1,2014450674,AnneeApple,@mclorna Look like its a Bonnie Tyler number for you on Friday then 
1,2062410435,Lee_Mary,What a night at work.. Church in the morning 
1,1970235700,flyingintodark,Listening to musiic 
1,2186130191,tonerr113307,&quot;don't eat more than 3 cause you'll not poop for a week! Trust me. I know! &quot; lol gotta love 2.5 men 
1,1976290417,inchwormstudio,@ryanstewart Starting to get the hang of it  Although I can't seem to figure out how to delete an item from the Library tab. Am I crazy?
0,1997281392,martuviale,such a cold day 
0,2192419224,DanKraft,@brynnycole  I'm going to miss you.
0,2221494034,rdmx33,Babysitting all day  so tired
0,2248017288,kirstendrew,@hannahherpesxx isn't responding to her texts 
0,2016227654,tdubtx,hey @DallasSymphony. any promo codes for Brian McKnight?! and...quandary--where are best seats?! grand tier? orchestra fl? front gone 
1,1834219585,Slayergirl64,@finalcutpro it was delicious 
1,2002141551,therealsecret,@THICKDECADENCE u can get all the details abt me here http://bit.ly/ogZmf Hope this helps..have a gr8 day 
1,1556910470,atulkarmarkar,"@prolificd ah, ok.. but redeem away anyway.. "
0,2184547327,x0me880x,"@mandism I'm so sorry your tour was cancelled! I feel horrible that I am lucky enough to go to so many shows, and y'all cant even get one "
0,2052559604,blckdiam,"may be the weekend, but work tomorrow "
0,1975845679,kazmilovexo,i want to learnn how to surff. someonee teach meee 
0,2246752597,Alli_S,@rob_sheridan the rain followed u guys to Europe? Un-fucking- believeable!!! All nice and sunny here now. poor guys!!  maybe tomorrow=sun
1,1989014193,alethe,@samarowais Good morning   Today is good so far!  The year seems to be very rapidly running down.  Only 2 weeks of school to go for boys.
0,2247445425,mom2joshua00,"@HauntedTravels Yes here too...  Although can't have the window's open and no a/c in yet, so kinda miserable "
0,2192547393,iLoveFry_,"had to come home  blood sugar was loww, how crap."
0,1469151995,EverlindCashCab,Tigger lost his bounce. 
1,2190621215,ryanmathieson,@yoshie40 a god damn super-duper chronic insomniac 
1,2189682687,darrenporter,@VictoriaOnAir Lol....  i thought you meant 600 new aircraft orders  
1,2058999977,sense_less,Dublin is amazing!!! Such a dope place. London tom. I'm even more xcited  shut eye time
1,1881526683,AceBlack,"@jLillian ha ha yeah, they deff didn't know about twitter  but yu know what?? Yu might be the Best Friend I've ever had ;)"
0,2237022829,TelishaMarie,@KrystalNichole....Whatever 2 both things u said in the tweet! Lol! U up and ready!!!  U won't get thr til evening tho huh? 
0,2058882768,TamekaRaymond,@MsBourgeoisie no shoes huh? 
0,1932685379,MommyMusings,"@ResourcefulMom The splash pools are great. I hope the weather is good for you. It was HOT today, but last week it just poured "
0,2285744129,missashlee21,can't wait for the bachelorette tonight!! although I think she's sending Jake home which makes me really really sad 
0,2176718260,DANCALINA,Company just left but I'm still awake! 
0,2065942519,Bruher_Boy,"I feel like an old glove today.   I need a long bout of sleep, I think."
0,1565793531,SweetyCBS,Doing three errands in one large shopping center that doesn't have covered sidewalks. W/o rain I'd walk btwn stores instead of reparking 
0,1973567574,NOTW88,"And I'm losing Marley this weekend and I can't go shopping now, but things could be worse right "
1,1962815343,david973,"@JoeUgly yes, yes I did. "
1,1696045842,Haru2subS,cute girl is finished with timing That Fool 1~ editing stage and waiting for spot translation. 
1,2057315456,dialtone_x,I'm your whipped chocolaty goodness.  why would I fall on purpose. Psh.
0,2224162099,katyLilly1977,I've searched everywhere for it can't find it. 
1,1880673837,ernestcustodio,welcomes @laudino to the twitterworld!  
1,2062093313,SierraJonasx26,Me and my friend Tori are depressed so we are having are own little fashion show then editing the pics to make ourselves feel pretty. 
0,1966191822,Meli182,I was the blue  lol http://twitpic.com/67zgz
0,2301551326,zocore,@HairToDieFor *whines* But I don't wanna... 
1,1964652132,isleschick,Thanks for the #followfriday everyone. 
1,2053352304,Maddiiechan,is having Sassi-chan at my place xD This evening Abi-Fete  Love it *.* What's up twitter fans? 
1,1965315573,theREAL_MikeB,@RosaAcosta DAMN GIRL YOU JUST MADE MY DAY WIT THAT PICTURE 
1,1824348136,sophiasalazar,@cookimonsterluv heyy is this MY cindy? 
0,2264684617,LOOPYLINZ2009,ND TO GET READY FOR WORK 
0,1977935258,aeoth,@monnie so... when are you coming to clean our windows? 
1,2048842576,OCluver93,@JJLuver756 there's a music video? NO WAY!! 
1,2050432520,musicjelly,is very very sleepy and hungry. mammi bought çè²´å? (chao gwai diu) for me  yeahhhh! 
1,2061264032,what_bugs_u,@maggiephilbin why limit your story to 140 ch. Tell all what is annoying you at www.iamsoannoyed.com 
0,2016269183,hannahnoface,@AlexAllTimeLow so bummed I couldn't come  you're in brisbane so drive up about 17 hours and you'll reach where I live.
1,1553740237,dhonline,@totalrapture Thanks for the tweet on advertising me!  I made a new blog post too! You're welcome to follow me too!
0,1997767769,katephelan,@kauf The one I want is $999 and the one you have is on SALE at the moment for $799...     Sometimes I REALLY wish I lived in the USA
0,2001307445,aicee,Cant stop thinking about my exams 
0,1680810091,LaDu20,i wish that i could go outside today 
1,2178190100,DiaZerva,@Jeromy73 thanks! As Bella gets more exp topping...beware! It was such a fun shoot 
1,1971648216,willgresham,@sovietkiki I still plan to go to uni next year (3 years late -_-) but 3 years work experiance will probably be good 
1,1982467072,antonettearco,a really fun day. my uncle's bday party was awesome. although i met strange people..but it was still fun.  &amp; now im tired.
1,2068079345,teebutt,doin crunches on my bed like connor  ahaha
0,1753751920,beautifulfro,I SLEPT THROUGH THE END FOR DUCK DRESS ON EBAY   NO FAIR. *traces down buyer and steals dress* lol
1,2059599286,lyndalpn,"@eyzrbrn it's ok babe, spreading the word "
1,2193222061,ColleenCoplick,@Sugarwilla 'sok. i've got a work around.  buying flight today.
0,1984327199,Shinybiscuit,@vivmondo I don't wanna rip the Charlster off too much. I'm already morphing into his writing style   Thanks about the non-tool thing!
1,1986398901,ClaudiaOropeza,Just watched the videoblog from @YouShallNotCast I enjoyed the Jon &amp; Kate Plus 8 reference  check it out!!! http://bit.ly/odutG
0,2196873287,lotusgogogo,Has toothache 
0,2049489624,photogirl66,@LadyXanth my allergies are killing today!! always after the rain its like this 
0,2238801357,Tomwilson24,@ASHATL Oh sorry I assumed it would be availble on both like Tweetdeck 
1,1990872170,ffidler,@katie_outram mine too! Happy early birthday 
1,2013617527,Pearl,"@batutes Next week!!! Thanks darlin. And just tell me, I definitely will. "
0,2234358251,usherlover8701,my head hurts (BAD) 
1,2190068249,hazelgreenluv,"@liasta It's not noisy, but not as serene as it seems in the pics.There are a lot of ppl around and they enjoy eating and chatting "
1,1881254157,LifeModified,Expect posts around noon today! Scheduled. 
0,2225553094,liljohnny323,@Belinduhh I'm @ school. Fucken boredddd in this annoying Math class 
0,2227403911,Alexia561,"@BNBuzz &quot;Into each life some rain must fall.&quot; Not funny! I am drowning in NJ! Have small lakes in yard now, but no rainbows or ducks  "
0,1963014411,lovely_sarah,@dangzombies Yeah I kept rethinking it because noone that I knew would want to go with me lol. So I ended up just didn't buy them. 
1,1985165759,SUGARvampchick,@jordanknight just wanted to tell u hi! Love u &amp; miss u! Can't wait for Chicago! It'll be good times! Yay 
1,2053827033,ahmier,Good morning beautiful people. 
0,2284231114,myk0nstantiine,Missing my baby so much. I'm sorry for acting weird these past few days 
0,2282097071,Sofiebear,Last day to actually relax and play video games before Florida tomorrow. Gross. 
1,1978040660,sarahkrueger,Having a fantastic night!!! Playing Disney Monopoly and drinking beer with Jamie!   love it!
1,2052692793,Kaitlin_x,@nicoletait09 Hello Nicoley-oley-oley 
0,2069753447,Qu33noFQu33n5,lookin for a bathing suit I realized I will not b happy till I get my surgery 
0,2263458708,MunkeyPunch,It's finally hit me...no. I mean somethings literally hit me in the balls. 
0,2051461706,MrsTrout08,"@sdbn No, I won't be there, unfortunately  i have lots to do for my vacation next week... YAY!! (but our manager Teresa will be)"
0,2205864366,emorockkid,"I can barely hold myself up on my legs, but I guess I have to go and write my exam "
1,1974711206,starryeyedkidxo,helped mom put together an outfit for a fundraiser shes going to tonight. nice to know she trusts my fashion sense  i hope she has fun.
0,2177363193,jeseniag78,"And to make matters worse, it's gray out. I hate mondays "
0,2296172645,fridaiXD,Today they cancel my harp class. 
1,1687465862,anaderol1977,going to rearrange makeup into more user friendly storage  might do a video later.
0,1992350447,PRETTYNEEKA,I had the BEST weekend!!!!! Back to business now 
1,1685625650,hypnoticyogi,"if i haven't followed you back, please send me a @reply  "
0,2184451589,thebookaddict,Another week starts and it's an incredibly dull and lazy day 
1,1833984576,qinghan,@selc ooooh.. kk.. using honey is a luxery sel 
1,1677613058,AlliHarron,@sonesonssweetie your user name makes me gag. 
1,2176435045,ijackr,"Morning tweets, I went bed at 4:30 and finally just got up, looking forward to tonight though "
0,2061962260,DRosales,was just at Angels Stadium for EHS's CiF Championship baseball game... they lost 
0,2217328177,ehammond84,"@trniii my dad is a fish too! ugggh! i think i know enough not to drown, but i would like to be more efficient, better all around "
1,1964018339,trudietess,I get to spend a week with @casualtybrand ! How exciting! 
1,2045198607,schmanders11,Done with classes for the year  
0,1969928635,ShadowLOD,pff...  i cant check my caracter pff.... stupid network
0,2210092398,emdieloodle,Because I didn't see them at Download.  â« http://blip.fm/~8e8cc
0,2234633248,kaitlinluvsyou,"wow. haven't been on here in forever. haha. i can't sleep, and no one's awake.  I am alone and it is rather spooky. D:"
1,2067626847,BertzEn,Uploading pics in Twitpic 
0,1998652276,music365,Where are all my fellow twitterers? I feel alone 
0,2197084279,RHCPfan24,@TheGamerGeek GAHHH!!! NO!! 
0,2238099082,kamjam2010,it is not allowed to rain. 
1,1999278549,designminded,You want good Sprint customer service? You go see @cliffordsound at 1604 &amp; Blanco RD. Great guy.  (via @sam_zone)
0,2239242147,bringbackEarl,  I miss Earl
1,2045707507,ReidPowell,Finally back online after almost a week on the road and in PA. Great trip; more updates to come 
1,2191134926,janaspyjamas,@dongwayne always pass  so don't lieeeeeeeeeeeeeeeeeeeeeeee!
0,2264006793,priya_meenakshi,@itsdemo yea.. i no ..but still   kutner was awesome !
1,1753483184,charlesstinger,http://snipurl.com/hq0n1 Just printed my mom an Amazon gift card  for Happy Mothers Day talk about last minute.
1,2056971646,CollsMarie,goin out in the city (chicago) with the ladies 2nite! yay! 
1,1822830575,shellykramer,@kgsawitch heh heh heh ... you'd sell out like me - for a good housecleaning  How're you sweets?
1,2072460240,CharismaCH,@SamanthaC2C thats awesome! Tell you're boss that i'm totally flattered and that she's adorable! Tell her to embrace the name! 
0,2181694893,hrtdlovebrkn,someone b my friend?  http//www.facebook.com/hrtdlovebrkn
0,1823650465,melihat,had an awesome night last night. however this morning wasnt too great 
0,2221077717,DancingNessy,has 2 use the slow comp cuz laptop is broken  hopefully it will be fixed soon
1,1977282588,PeaceLovePalin,"Today was a great day  Rather Exhausting. In bed, good night!"
0,2051500090,SarcasticSlotz,looking after the neighbours kid tonight but he's 10 so no kiddy games..looks like im getting my arse kicked at Wii.. again 
0,2239071436,IamCarmenS,"also, #FF 2 the girl that never gave me a chance..  @cmac34"
1,2017152983,JulesK_7,"Ah, finally home. Had a nice shower but now have to learn for History  Think I'll learn in front of the PC so it won't be that boring "
0,1984612769,sassisam,"I spent 12+ hrs yesterday working on my new website, exhausted, didn't even get to read the Sunday papers "
1,2061281786,cynthia8350,@blackgirlchi a private event. Drake is on stage right now. 
1,2001967482,PrettyPrats,@expressivemsr gearing for a nice 150th post on the blog 
1,1564644614,jlonzo,@NikkiCJ hope you have a good morning my new twitter friend  don't work too hard! 
0,2322424767,xomollyjonas,Wow.. I haven't stopped thinking about the Jonas Brothers or Taylor Lautner since Sunday.. Their amazingness is driving me crazy 
0,1565352693,aleksag,"@hsorbo The mac-app, it does the job perfectly, but its a bit bulky for my taste, i like twitteriffic, but it's ad-supported "
1,2189538743,lifeontheedges,@yenra Nothing like father-son quality time... I'm glad to hear you guys had a good time. 
0,2238917594,DonBalooga,@tianalicious LOL WHY U GOTTA SAY IT LIKE THAT  SORRY!
1,1985265989,mhj_619,"Bonjour! Its june 1st, *first day of school*. if i not mistaken, 24M students in the Philippines are going 2 school today. gud luk youth "
0,2018970537,robertrippel,American eagle didn't have my size 
1,2063118192,emilyburnett,@jaynestringer well done  good luck today  x
1,2176290670,MupNorth,"@JessexVanity Ooo, me too! I haven't read the book, but it looks/sounds like such a great movie "
0,1995822392,lilbucsbabe,Having a bad day 
0,1956942724,florianseroussi,@kencamp Skype final version will have chat over network and voice ONLY over wifi. Carrier's rules 
0,1985055927,SpikePratt,Do you think she will come back ta me??  Do I want her back? 
1,1557162562,Candy73,@DonnieWahlberg  I cherish the gift you give me 
1,1991548427,anca_foster,"@nbonsack good morning, Nicholas! "
0,1997619731,AshleySemila,@PourinOutSwaver I don't think ima be able to make it now  I gotta work and I don't have no money lol
0,2059928422,pnogal32,"Well, that was interesting. I'm gonna try to find something to do tonight... at home... by myself... "
1,2186057932,InsideDVF,Video message from michele-love 
1,2014734341,miggyblahblah08,@FrancesVista you know LEVERAGE?  oh and yeah..after she got beaten by brown..she stopped singing 
1,1981100973,chelsealee_,@ AceBurpeeShow   i live in selkirk 
0,2322150192,CCAATbox,@sbuffing chicago is almost as hot  at least you dont have humidity? Yay positivity Haha
0,1751502197,dickiemaxx,@CaffeinatedLiby I just saw your post. Now I wont win 
1,1983934775,monikalovesuu93,"@mileycyrus i wanna perform with YOU one day  ps. call much music in canada and sign up for list of performers, gaga is performing.duet?!"
0,2295558865,Jessicadavis09,so sad that Ed McMahon died RIP 
1,1573366129,spiralhosting,@leopauld Please let us know if you have any questions about web hosting or domains 
1,2054457616,nikkatron,@wearetheoceans the phoenix in cov right by the uni. workin till half 3 so well be there bout half 4 
1,1828021752,rubylovesjordan,@jordanknight  Happy Birthday!!!  baby i love you
0,2192447145,ofibread,"doesn't approve of mother natures weather choice, should make a good nap later though, if I can get in my room "
1,1977748084,akaJavier,listening to &quot;on point&quot; by electrik red... 
1,1956603775,4chanbot,"ck: &gt;&gt;993281 Thank you, looks very nice "
0,1966693149,jesterinexile,"gensan, are you okay? did the earthquake hurt you?  http://plurk.com/p/x3as1"
0,1972310935,glynisbateson8,drinking my coffee. it is worth it to wait a day for my book to come in? probably 
1,1770922400,mykeealvero,@michilalala sure it's here www.purevolume.com/WindyCityFilmClub 
0,2177656151,lilfishstudios,@queenvanna we had frost a week ago.     It's beautiful today tho!  Yay!
1,2067488584,fknfate,just got a rice bracelet madeee  itss super cute.
1,2177987273,chelschaos,Sat in the bank.. These places confuse me. I feel mature .. 
0,1961487135,twoGforE,sooo tired of this cubicle 
0,2175415642,drakedog2012,I am no longer Lost   I hope I can be found
0,2054790496,raaddd,Anyway NDP trng today was rather disappointing.Sianz  but maybe coz I wasnt feeling very social.Sigh.
0,1752283088,rebafan_1,@reba now thats great to hear i wish i could of been there. 
0,2056914045,bryanboy,@revolutionn eeek!! i know i didnt make it cause of the damn rain and our driver was sick  i was really looking forward to going out!!
1,1982263272,GatheringMagic,@mturian  You too.  Thanks again for the opportunity.  What was your gunslinging record at the end of the day?  Those Demigods were nasty 
1,1989767333,ShortStack_24,@Gevyjonas Haha thnk u recon its crap :s Haha kates sorry boutt getting tom pissed at u i think...? LOL but toms a kool kiddo 
0,2204371605,K_ate_07,@proxy1 that's never good to hear  cheer up emo kid...sorry i mean metal lol
0,2183620182,AdriMartina,tweetless for a while...i was sick 
0,2200360608,racheldossey,My mom just called me a brat!   
1,2065151354,KendellRenee,"Praised the lord, now fellowship with loved ones!!! Rockband with the lil bro.. holla at you guys in a bit "
0,1961742133,AdamBMusic,"@Steffisticated If they recorded it and sent it to people, they obviously meant for it to get out there.  But if they didn't, I feel bad. "
1,1972756538,Curiosafmmb,"@mtarkhov Max! How are you?   *hugs* How was paint ball? Oh &amp; thanks, u just made me blush. "
1,2006653727,dianasofiia,"i'm playing 'plants vs zombies' cuuuuute game! &amp; i'm downloading reaper episodes. awesome! i can't seem t fall asleep, so yeah! "
1,2062743050,qbee_05,UP!- I highly recommend it!  Its a super cute movie 
0,1677648437,Liana111,@LizzieCalvert - Siob left me too  . haha.
1,1984186859,brookehaskins,@brypie weekend was quite chilled.. We didn't do much. I got a massage yesterday and did a lot of cooking  can't wait for Thursday night!!
1,1997100848,ap_sexy,@DuceDaPrivilege thanx... you have to teach me about twitter. i have no clue. 
0,2050030138,jonjones,@dgregryc That's my fear too.   I almost got hit by two cars in 5 seconds on the way to the grocery store tonight. Grr!
0,2323174102,Mehomewrecker,ListeninG SoME Music.. hEre.. ALoNe??  
1,1468164662,muserine,@chr15t14n  thanks.
1,2057475725,Selenia06,"Hello, Twitters!!!, i'm come back!!, jejejeje..., thanks for your twitts, i hope everyone feel good  i'm just here reading you again "
0,2283468131,IamDoctorIan,@ChristaEpiphany oh crap!! I feel sorry 4 u. 
1,2183019286,TheCrazyMango,@ThomastheTitan I am sure they'd love to be outside.. who doesn't during the summer?! 
1,1969199649,twitwithwhit,I'm really not good at staying up late. I guess that can be my excuse not to party in college. 
0,2001085488,kerim,"@sarattouta We need a title for the new film, but we already used the best title on the last one "
1,1794702539,RayTNartey,juice diet... ur havin a bubble i dont care if i get fat i luv myself sum foooood  big is beautiful baby!!
0,1573693038,yodude91,Never bench Adrian Gonzalez http://tinyurl.com/d3gfew 6/21 4HR 5 RBI Last week... Made the mistake in benching him last week and lost 2-7 
1,2066958193,neeke1,@treevaello  Everything is growing beautifully!  My begonias are really filling out nicely!  Glad to hear that yours are grooving too! 
0,1565158392,Bizarre57,"Pleasant, sunny day - what are we doing inside?  "
1,2175681532,kevinlegaspi,Eating cake  YUMMMY!
1,1833474446,blah_blah_86,watching old school cartoons and trying to sleep but cant stop thinking about what will go down on Tuesday 
1,1687434279,lin_made_scotty,No sleep 26 hours. Two huge lawns to mow. And homework. Lots. But that chick was a cool kid  hit me up tonight if i make it past six...
1,1961182093,my2gs,@Royal_3 She just super duper willing to help someone out 
0,2260665740,GothixHalo,wanting to be a bad patient and not take 2 handfuls of pills tonight  hate hate hate
1,2072189784,KathrynHallPR,"OK, nevermind. It was Ed Westwick on Young Hollywood. I ought to have googled. Sorry.  So did I miss Ed Westwick on Young Hollywood???"
1,2069066449,gezika,"Headed to Short Pump in a few minutes to go to California Pizza Kitchen, then Coldstone Creamery! Yum "
0,1564204337,stevebridger,@jon_bedford Sods Law. I am Day 41 into my 100-day cough 
1,2056643904,redmeansriot,listening to &quot;herbrightskies&quot;. texting. &amp; waiting for a phone call. 
1,1686754185,njdoc,@lauraduhaime @DocLG @TheTAZZone @mmangen @bradgal Ur welcome &amp; my pleasure! 
0,2069205516,PickwickLemon,Now that the rain has stopped u can actually hear every single rain drop.Like someone forgot the tap.I hate it! I won't get any sleep now 
0,2256132193,desmondliao,Just saw a graphic and close up YouTube clip of a Iranian protester bleeding to death 
1,1558165932,Vickibrightside,awake. Nice day 
0,2264872069,ohwhatevs,@xxlucyh didnt get to watch masterchef either  cos i went out to dinner. and now i have to massive pd.
1,1978417426,arockkk,good weekend so far  pool tomorrow with the boyssss
1,2061892760,kellyzabel,"had a really emotional day at the Krzmarzick wedding!  Lots of laughing, lots of crying-- both great "
1,2065663352,nastyposition,Eating swiss roll... hmmmm... 
1,1826416862,datboyYo,Just getting home... Last night = AWESOMENESS 
0,1753184116,sevi324,I'm laying in bed drinking a corona...what a sad night 
0,1548610697,beerawk,Finally home after a long hard day. The best part is I have to be back up in 6 hours 
0,1957131626,abideinlove,"@AmandaMallard i'm not at chaseton's either  please don't die, my heart will be really sad"
0,2066605926,SilentEcho,I'm awfully cold. 
1,2070582434,Cynthia2478,"@CarebearJK That's one thing about my long days, now I'm off the next 2 days "
0,1694180332,jayjay8809,Hubby-to-be leaves this morning on a business trip for 3 days  I'm going to miss him so much! Hurry home!!!
0,2207045708,TheDarrell,The beer tower is no more 
0,1823758017,jstatus,@valentinamia that's why I said get here early 
0,1990355004,M005,"A good gym session after a weekend of BBQ's, beer and cake, much rather be outside on the bike though, but a crust must be earned "
1,2193007618,kalashnikitty,@slackmistress vote entered 
0,2235712788,specialjay,"@mrmaxg It sure does, as I am reading it now! More than I can say for my new SIM card though  x"
1,1880894610,heyy_xx_allison,School then out for the night  promenade and revive  text me lots!
0,1999994471,SUGARvampchick,@JonathanRKnight ok we are so not gonna talk about anything past the summer. i cant even listen to 'officially over' it makes me cry 
0,2257887604,reh900,"should be doing english coursework and that english redo, but msn, aim, facebook, twitter and youtube have taken over  year 10 sucks "
1,2066446773,Becca_Bumblebee,@Schofe Great Yarmouth is where it's at! Gotta try some of those chips on the market 
1,2187989034,Bridget_the1,"Dani GRADUATES U of T TODAY!!!!! So proud / happy for her! Congrats lady, you deserve to enjoy today!  &lt;3"
0,1551023462,mariaxangelina,"Not sure why I'm awake right now, it's too early. Oh wait my friends in the other room are early risers, why didn't anyone tell me this? "
1,1956558988,iamloz_JsPR,@sociaIIyawkward - nah it was good ! nicely written miss 
1,1968835688,LucasSchmitt,"http://twitpic.com/68kgk - yes, it is. i told you i'd wear, didn't I?  Yep, i'm a dork, and no, i'm not amazing. lol @juuulianne"
1,1989522892,viveksingh,@iamabhimanyu thanks 
1,2000445197,karuna_ramesh,@gulpanag Hello there.. crying scenes today.. hmm.. so with the help of glycerin and some emotions ? 
1,2016994311,privatestudmuff,@virtuallapdance thanks for the follow no REALLY thanks lol 
0,2209146927,MylasBags,@bohogurl I'm so jealous... It's still cloudy over here... 
0,1986666486,eplingphoto,@BLsMOUSE Paramore lost best song in a movie  
0,1998850582,ariiellovesyou,"Watching planet earth with atisha, josh, jake, zoey and emma hollly shit a baby thing just got eated "
1,2017358529,nataliehitz,@do0dlebugdebz and you can be either blossom or buttercup 
1,2014895545,likeMC,curious to listen @mitchelmusso 's song of his new album 
0,2065013164,JustEmilio,crap i totaly forgot about last nights beta of 1 vs 100 on LIVE 
0,2013817942,AU_Girl,@danab52 Dana! Bahbaganoosh is being mean to me... Make him be nice! 
0,2053561676,xphuong18,"twitter api is maintaining  Táº¥t cáº£ cÃ¡c app gá»?i api twitter Äá»?u bá» fail trong thá»?i gian nÃ y. (twitterfox on firefox, tweetie on iphone ...)"
0,2205339059,SjaDia,Damn tired and still here till 17u 
1,1684763969,RabbiShaiSpecht,@Paullebars LOVE that song! 
0,1933113255,emmsyish,My anti-nicotine resolve is wavering slightly 
0,1996315980,tylermassey,@JoeTheDough  poor thing
1,1983674601,tdeee,@mariahjb yep it is the real me.. i love my fans! you guys are too sweet.. i really do love you all.. fans complete me 
1,2186409934,MatthewCGoto,@IAmCristiH what u doing? 
1,1972719905,HoomanVP,Sitting on the dock on the crystal coast eating lunch before the wedding - nice 
0,1880458970,RAWRflail,"@intobattle yes, she has gone  named for my favouite Gossip Girl psycho too."
0,2252812193,Jcourtneyfriz,Has to take Joseph to the clinic for a possible spider bite.  First come-first serve.  We'll be there all day.  
1,1882773926,JeffLeJeune,@markdavidgerson ...whether it's about your books or your daughter or your car in the shop 
1,1751212599,SagaChelsea,I'm coming up with a new plan with my bestie. Oh this one is gonna be great. 
0,2056638321,RichardBlais,@ryanmrichards already finished the Atlanta stop 
1,1970504624,ohsnapattack,(@Amman_Kifle) Oh snap!  Skittles! Lol thanks Brandy 
1,2046337131,baibaks,Liepaja here I am.Just for couple of hours.And I already miss Riga  Damn!
1,1880058839,johnefstathiou,"Gm twitters  home sick / i need a quick post about the swineflu symptoms, just in case"
0,1835394931,shidazzle,"remembered my login details lol!! not been up to much,been told got type 2 diabetes  currently awaiting arrival of nu bicycle!"
1,2065102894,rtrademark,"@ceriannbrown hey gorgeous  I like the new shizz, maybe see you around town sometime, follow me "
1,2013524722,Brazit,&quot;The old saying is true:'Breaking up is hard to do.' But breaking down is easy to do...&quot; i will not break down. I will stand confident 
0,2067879200,Shamwow7,just finished yard work.... 
1,2182971103,Stephie_Lupin,@weird4 I figured you wouldn't  &lt;3
1,1883286974,SEOSEM,"@YahooGuy thank you for the #ff, I luv you guys  super customer service!!"
0,2287911901,MinHoAhn,..waah!.. I have a typhoid fever.. I wanna go to school! 
1,1973950346,writefly,@galleysmith It's not really a problem until you have to have someone carry all the books to the car! 
1,1558369133,Lexi_bell,sunbathing times and coconut ice-cream! mmmmmmmmmmmmm 
0,1678931898,ppdiva,@katjrobertson You'll have to re-upload your video. YouTube took it down because it was too long. 
0,2210416457,greatdevourer,@Soomka  Not here Friday... Need to find some other time to watch the destruction of one of my favorite franchises...
1,2057080522,gigglesalot,@sandipantz lucky lucky woman! so excited for you finally meeting your guys! details later  muah!
1,2001088732,pagan_spell,"Eat, Pray, Love @TawnyHeath Good title? What's it about? "
1,2051372234,gschan,"@Madsoli @ItsJustDi Hi ladies! What's all this talk of pants, ass and pockets? "
0,2190097882,MARKIE__Mark,Who gets hick ups at   4 44 
0,2247602986,bitcaw,@atlanticwasborn The gas smell in my house for the past 4 hours has been giving me a headache. 
0,2176482964,PULLINGTEEETH,@BeaMarqz IMY2 hell i miss everyone. too bad i have swine flu 
0,2323178504,isabelmarks,Working on comics... still feeling sick and very weak. Doctors didn't call me back. 
0,1835600104,sammie_darling,"okay so this is my first post ever on twitter...i'm having the worst luck understanding it all, and i can't upload any of my pictures "
0,1880462870,acnirahs,"worse week EVER. on monday, we nearly lost volleyball, tuesday a bird SHITTED on me. wednesday itunes deleted all my music. "
0,2048445161,BessesBoysBand,"Just finished off, on the way home now "
1,2056139044,Nordstromstl,I have so much to tweet about but have to dig myself out of the back log of email etc first.   I need a Cafe Bistro fix...time to eat 
0,1956613606,JessiDuran,damn me and @samanthapadilla are early for work  haha this is awesomeeee
1,1989930812,jemjem1983,@_ophelia awwwww very cute in his pjs 
1,1882211485,oneminutewager,@adlyvelasco Guess you've really got to; can't wait to check  out your next blog 
0,2061215234,PRINCESSYO,@GORGEOUS_DEV lols ur hunniie...we just met. Nd don't put the sad face...it makes me feel bad  only I could do dat lols
0,2197976547,CindyheartsJon,@calisummer I do miss @jonathanrknight! I think he's trying to prepare us for life after july 
0,1985218311,MorticiaEdge,I don't like it when Indian cashier dudes hit on me. 
1,1557556667,oppositeofariot,Rove Rove Rove Rove Rove I LOVE ARJ 
0,2176233367,aalibaig,Really want to be in Dallas right now... 
1,2177163976,Tarrakins,went to the movies sunday  then went to megan's  brody's psycho O.O
1,1993392873,bec_bec08,renewed my driver license without having to take the test and wait hours in line. Thaaaank youuuu uncle! 
0,2209777891,AnaHotaling,"Well, the house sparrows rebuilt the nest we tossed 2 days ago, and now there's an egg in it. Guess we'll wait for the rest to be laid. "
0,2210839532,samantha4you,is getting over a little cold i guess u can call it...((miss watchin the NBA finials  ))
1,2000618315,Killandra,"@enzee17 wish I knew, I'd go searching for a shop just for you. "
1,1997561370,twashley,midsummer meeting went very well. 
0,1993858286,nereaLA,painting my nails. I hope not destroy it..... 
0,1679870398,garry1bowie,"@kirstysmac This is the worst bit, the going home! "
1,2184673480,sarahkashif,All to Myself -Marianas Trench! AMAZING song !! love it 
1,1824407152,christinegomes,listening to worship  and maths again :|
